"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x158342368","x1389608970160164872",2021-05-04 15:52:50,"PabloIglesias","@MameenLove No creas, que mi madre me llevaba a judo de pequeño https://t.co/WLrPMHsPlz","Twitter for iPhone",51,"x1389607776104718336","x293204449","MameenLove",FALSE,FALSE,1686,156,,,,,,,,"http://pbs.twimg.com/tweet_video_thumb/E0jh_S7X0AENUeZ.jpg","https://t.co/WLrPMHsPlz","https://twitter.com/PabloIglesias/status/1389608970160164872/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/E0jh_S7X0AENUeZ.jpg","https://t.co/WLrPMHsPlz","https://twitter.com/PabloIglesias/status/1389608970160164872/photo/1",,"x293204449","MameenLove","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PabloIglesias/status/1389608970160164872","Pablo Iglesias <U+0001F53B>","Madrid","Caballero jedi según Vallín “You come at the king, you best not miss” Omar Little",,FALSE,2636511,3675,8973,24347,7408,2010-06-22 11:48:26,TRUE,,,,"https://pbs.twimg.com/profile_banners/158342368/1628415904","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1417398803670446080/BBVBJa99_normal.jpg"
"x158342368","x1389533396737658886",2021-05-04 10:52:32,"PabloIglesias","Muchas gracias a todas las personas que estáis trabajando para que todo funcione con seguridad en las #Elecciones4M.

Se respira alegría y esperanza en las colas en los colegios. Que nadie se quede sin votar. Sí se puede <U+270A><U+0001F49C>

#4MQueHableLaMayoría https://t.co/mOxDoVvhGH","Twitter Web App",245,,,,FALSE,FALSE,9186,2425,,,"Elecciones4M 4MQueHableLaMayoría",,,,,"http://pbs.twimg.com/media/E0idBMmWUAYDHWg.jpg","https://t.co/mOxDoVvhGH","https://twitter.com/PabloIglesias/status/1389533396737658886/photo/1","photo","http://pbs.twimg.com/media/E0idBMmWUAYDHWg.jpg http://pbs.twimg.com/media/E0idDIuXsAcZA4J.jpg http://pbs.twimg.com/media/E0idEPBWYAAlV_P.jpg","https://t.co/mOxDoVvhGH https://t.co/mOxDoVvhGH https://t.co/mOxDoVvhGH","https://twitter.com/PabloIglesias/status/1389533396737658886/photo/1 https://twitter.com/PabloIglesias/status/1389533396737658886/photo/1 https://twitter.com/PabloIglesias/status/1389533396737658886/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PabloIglesias/status/1389533396737658886","Pablo Iglesias <U+0001F53B>","Madrid","Caballero jedi según Vallín “You come at the king, you best not miss” Omar Little",,FALSE,2636511,3675,8973,24347,7408,2010-06-22 11:48:26,TRUE,,,,"https://pbs.twimg.com/profile_banners/158342368/1628415904","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1417398803670446080/BBVBJa99_normal.jpg"
"x158342368","x1389233657802543106",2021-05-03 15:01:29,"PabloIglesias","Mañana de paseo en el campo con @jesussantosalc e @isaserras https://t.co/jgXjC0kNs1","Twitter Web App",60,,,,FALSE,FALSE,6613,1089,,,,,,,,"http://pbs.twimg.com/media/E0eMc4cWYAQCgAy.jpg","https://t.co/jgXjC0kNs1","https://twitter.com/PabloIglesias/status/1389233657802543106/photo/1","photo","http://pbs.twimg.com/media/E0eMc4cWYAQCgAy.jpg http://pbs.twimg.com/media/E0eMeNEXIAEhTfb.jpg http://pbs.twimg.com/media/E0eMhCrWEAQCupm.jpg","https://t.co/jgXjC0kNs1 https://t.co/jgXjC0kNs1 https://t.co/jgXjC0kNs1","https://twitter.com/PabloIglesias/status/1389233657802543106/photo/1 https://twitter.com/PabloIglesias/status/1389233657802543106/photo/1 https://twitter.com/PabloIglesias/status/1389233657802543106/photo/1",,"x2858565509 x529634658","jesussantosalc isaserras","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PabloIglesias/status/1389233657802543106","Pablo Iglesias <U+0001F53B>","Madrid","Caballero jedi según Vallín “You come at the king, you best not miss” Omar Little",,FALSE,2636511,3675,8973,24347,7408,2010-06-22 11:48:26,TRUE,,,,"https://pbs.twimg.com/profile_banners/158342368/1628415904","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1417398803670446080/BBVBJa99_normal.jpg"
"x158342368","x1388974590853062666",2021-05-02 21:52:03,"PabloIglesias","La democracia es un patrimonio de los de abajo para disputarle el poder a las elites y convertir los privilegios de unos pocos en derechos para todos. #QueVoteLaMayoría el 4 de mayo, en defensa de los servicios públicos y los derechos sociales, en defensa de la democracia. https://t.co/pDyP35ByfX","Twitter Media Studio",273,,,,FALSE,FALSE,6415,2764,,,"QueVoteLaMayoría",,,,,"http://pbs.twimg.com/media/E0aebxpXEA4InDd.jpg","https://t.co/pDyP35ByfX","https://twitter.com/PabloIglesias/status/1388974590853062666/video/1","photo","http://pbs.twimg.com/media/E0aebxpXEA4InDd.jpg","https://t.co/pDyP35ByfX","https://twitter.com/PabloIglesias/status/1388974590853062666/video/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PabloIglesias/status/1388974590853062666","Pablo Iglesias <U+0001F53B>","Madrid","Caballero jedi según Vallín “You come at the king, you best not miss” Omar Little",,FALSE,2636511,3675,8973,24347,7408,2010-06-22 11:48:26,TRUE,,,,"https://pbs.twimg.com/profile_banners/158342368/1628415904","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1417398803670446080/BBVBJa99_normal.jpg"
"x158342368","x1388872204591452161",2021-05-02 15:05:12,"PabloIglesias","Dilma Rousseff ha conocido en carne propia lo que es capaz de hacer el fascismo y es todo un ejemplo de valentía y perseverancia en la lucha por la democracia. Gracias por tu apoyo, @dilmabr https://t.co/6J94aY0US3","Twitter Media Studio",190,,,,FALSE,FALSE,6917,2763,,,,,,,,"http://pbs.twimg.com/media/E0ZD2vRX0AI-11i.jpg","https://t.co/6J94aY0US3","https://twitter.com/PabloIglesias/status/1388872204591452161/video/1","photo","http://pbs.twimg.com/media/E0ZD2vRX0AI-11i.jpg","https://t.co/6J94aY0US3","https://twitter.com/PabloIglesias/status/1388872204591452161/video/1",,"x131574396","dilmabr","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PabloIglesias/status/1388872204591452161","Pablo Iglesias <U+0001F53B>","Madrid","Caballero jedi según Vallín “You come at the king, you best not miss” Omar Little",,FALSE,2636511,3675,8973,24347,7408,2010-06-22 11:48:26,TRUE,,,,"https://pbs.twimg.com/profile_banners/158342368/1628415904","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1417398803670446080/BBVBJa99_normal.jpg"
"x158342368","x1388844723746582531",2021-05-02 13:16:00,"PabloIglesias","El 2 de mayo de 1808 fue la gente humilde, trabajadora y valiente la que defendió la soberanía popular en Madrid, frente a unas élites infames, traidoras y cobardes.

Este 4 de mayo de 2021, el pueblo de Madrid va a dar una vez más una lección de dignidad democrática. Sí se puede https://t.co/XWiVrEeg5i","Twitter Media Studio",280,,,,FALSE,FALSE,4419,2053,,,,,,,,"http://pbs.twimg.com/media/E0Yn4DZWEAIvg0L.jpg","https://t.co/XWiVrEeg5i","https://twitter.com/PabloIglesias/status/1388844723746582531/video/1","photo","http://pbs.twimg.com/media/E0Yn4DZWEAIvg0L.jpg","https://t.co/XWiVrEeg5i","https://twitter.com/PabloIglesias/status/1388844723746582531/video/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PabloIglesias/status/1388844723746582531","Pablo Iglesias <U+0001F53B>","Madrid","Caballero jedi según Vallín “You come at the king, you best not miss” Omar Little",,FALSE,2636511,3675,8973,24347,7408,2010-06-22 11:48:26,TRUE,,,,"https://pbs.twimg.com/profile_banners/158342368/1628415904","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1417398803670446080/BBVBJa99_normal.jpg"
"x158342368","x1388833734695264258",2021-05-02 12:32:20,"PabloIglesias","A las 19h estaré en Vicálvaro con @Yolanda_Diaz_, Ada Colau, @IreneMontero,  @isaserras, @AleJacintoUrang, @VaneLillo, @MorenoG_Agustin, @Serigne_Mbaye_ y @jesussantosalc. #QueHableLaMayoria, que se vea esa #PrimaveraMadrileña        

En directo aquí: https://t.co/Xq5aujlhnx https://t.co/gNOMgnItHG","Twitter Web App",276,,,,FALSE,FALSE,1411,615,,,"QueHableLaMayoria PrimaveraMadrileña",,"youtube.com/watch?v=8Ou7Sy…","https://t.co/Xq5aujlhnx","https://www.youtube.com/watch?v=8Ou7Sy9ofIU","http://pbs.twimg.com/media/E0YgxF7XIAkalPF.jpg","https://t.co/gNOMgnItHG","https://twitter.com/PabloIglesias/status/1388833734695264258/photo/1","photo","http://pbs.twimg.com/media/E0YgxF7XIAkalPF.jpg","https://t.co/gNOMgnItHG","https://twitter.com/PabloIglesias/status/1388833734695264258/photo/1",,"x761862806 x372812630 x529634658 x1860300192 x403447729 x896038494 x1376819681655463936 x2858565509","Yolanda_Diaz_ IreneMontero isaserras AleJacintoUrang VaneLillo MorenoG_Agustin Serigne_Mbaye_ jesussantosalc","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PabloIglesias/status/1388833734695264258","Pablo Iglesias <U+0001F53B>","Madrid","Caballero jedi según Vallín “You come at the king, you best not miss” Omar Little",,FALSE,2636511,3675,8973,24347,7408,2010-06-22 11:48:26,TRUE,,,,"https://pbs.twimg.com/profile_banners/158342368/1628415904","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1417398803670446080/BBVBJa99_normal.jpg"
"x158342368","x1388817967807401988",2021-05-02 11:29:41,"PabloIglesias","De nuevo nos dicen que no se puede, que ganarán los de siempre, pero llevamos años convirtiendo en posible lo imposible. #PrimaveraMadrileña

En Vallecas, con la cultura <U+0001F447><U+0001F3FD> https://t.co/Gz05HFdO4a","Twitter Media Studio",172,,,,FALSE,FALSE,3439,1518,,,"PrimaveraMadrileña",,,,,"http://pbs.twimg.com/media/E0YRCV_WUAEun36.jpg","https://t.co/Gz05HFdO4a","https://twitter.com/PabloIglesias/status/1388817967807401988/video/1","photo","http://pbs.twimg.com/media/E0YRCV_WUAEun36.jpg","https://t.co/Gz05HFdO4a","https://twitter.com/PabloIglesias/status/1388817967807401988/video/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PabloIglesias/status/1388817967807401988","Pablo Iglesias <U+0001F53B>","Madrid","Caballero jedi según Vallín “You come at the king, you best not miss” Omar Little",,FALSE,2636511,3675,8973,24347,7408,2010-06-22 11:48:26,TRUE,,,,"https://pbs.twimg.com/profile_banners/158342368/1628415904","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1417398803670446080/BBVBJa99_normal.jpg"
"x158342368","x1388785764482301952",2021-05-02 09:21:43,"PabloIglesias","El 4 de mayo llega la #PrimaveraMadrileña. https://t.co/Ps9s5LTiqg","Twitter Web App",42,,,,FALSE,FALSE,3710,1326,,,"PrimaveraMadrileña",,,,,"http://pbs.twimg.com/media/E0X1OXIWEAUsxuA.jpg","https://t.co/Ps9s5LTiqg","https://twitter.com/PabloIglesias/status/1388785764482301952/photo/1","photo","http://pbs.twimg.com/media/E0X1OXIWEAUsxuA.jpg","https://t.co/Ps9s5LTiqg","https://twitter.com/PabloIglesias/status/1388785764482301952/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PabloIglesias/status/1388785764482301952","Pablo Iglesias <U+0001F53B>","Madrid","Caballero jedi según Vallín “You come at the king, you best not miss” Omar Little",,FALSE,2636511,3675,8973,24347,7408,2010-06-22 11:48:26,TRUE,,,,"https://pbs.twimg.com/profile_banners/158342368/1628415904","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1417398803670446080/BBVBJa99_normal.jpg"
"x158342368","x1388765703054905358",2021-05-02 08:02:00,"PabloIglesias","Son ilusiones https://t.co/NcyZcNlHp0","Twitter Media Studio",13,,,,FALSE,FALSE,29459,11335,,,,,,,,"http://pbs.twimg.com/amplify_video_thumb/1388757959933669376/img/DuvtaOaP51RK3-bU.jpg","https://t.co/NcyZcNlHp0","https://twitter.com/PabloIglesias/status/1388765703054905358/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/1388757959933669376/img/DuvtaOaP51RK3-bU.jpg","https://t.co/NcyZcNlHp0","https://twitter.com/PabloIglesias/status/1388765703054905358/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PabloIglesias/status/1388765703054905358","Pablo Iglesias <U+0001F53B>","Madrid","Caballero jedi según Vallín “You come at the king, you best not miss” Omar Little",,FALSE,2636511,3675,8973,24347,7408,2010-06-22 11:48:26,TRUE,,,,"https://pbs.twimg.com/profile_banners/158342368/1628415904","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1417398803670446080/BBVBJa99_normal.jpg"
